state,district_name,district_lgd_code,fiscal_year,amount_spent
Odisha,Jharsuguda,357,2016-17,1.8199999999999998
Odisha,Jharsuguda,357,2017-18,2.18
Odisha,Jharsuguda,357,2018-19,0.18
Odisha,Jharsuguda,357,2019-20,0.3
Odisha,Jharsuguda,357,2020-21,1.78
Odisha,Jharsuguda,357,2021-22,3.7
Odisha,Jharsuguda,357,2022-23,211.97
Odisha,Jharsuguda,357,2023-24,299.03000000000003
Odisha,Kalahandi,358,2014-15,0.02
Odisha,Kalahandi,358,2015-16,5.609999999999999
Odisha,Kalahandi,358,2016-17,0.93
Odisha,Kalahandi,358,2017-18,0.3
Odisha,Kalahandi,358,2018-19,10.16
Odisha,Kalahandi,358,2019-20,8.78
Odisha,Kalahandi,358,2020-21,1.04
Odisha,Kalahandi,358,2021-22,10.13
Odisha,Kalahandi,358,2022-23,13.56
Odisha,Kalahandi,358,2023-24,7.88
Odisha,Kandhamal,359,2016-17,0.8
Odisha,Kandhamal,359,2017-18,0.01
Odisha,Kandhamal,359,2018-19,0.0
Odisha,Kandhamal,359,2019-20,1.11
Odisha,Kandhamal,359,2020-21,0.04
Odisha,Kandhamal,359,2021-22,2.59
Odisha,Kandhamal,359,2022-23,6.69
Odisha,Kandhamal,359,2023-24,3.0300000000000002
Odisha,Kendrapara,360,2015-16,0.24
Odisha,Kendrapara,360,2017-18,0.03
Odisha,Kendrapara,360,2018-19,0.24
Odisha,Kendrapara,360,2019-20,0.15
Odisha,Kendrapara,360,2020-21,0.44
Odisha,Kendrapara,360,2021-22,2.12
Odisha,Kendrapara,360,2022-23,3.44
Odisha,Kendrapara,360,2023-24,3.92
Odisha,Kendujhar,361,2017-18,0.27
Odisha,Kendujhar,361,2018-19,0.17
Odisha,Kendujhar,361,2019-20,10.33
Odisha,Kendujhar,361,2020-21,5.8100000000000005
Odisha,Kendujhar,361,2021-22,35.49
Odisha,Kendujhar,361,2022-23,55.39
Odisha,Kendujhar,361,2023-24,83.91
Odisha,Khordha,362,2014-15,0.85
Odisha,Khordha,362,2015-16,6.25
Odisha,Khordha,362,2016-17,3.02
Odisha,Khordha,362,2017-18,7.97
Odisha,Khordha,362,2018-19,4.86
Odisha,Khordha,362,2019-20,221.40000000000003
Odisha,Khordha,362,2020-21,111.8
Odisha,Khordha,362,2021-22,70.17999999999999
Odisha,Khordha,362,2022-23,62.160000000000004
Odisha,Khordha,362,2023-24,103.55
Odisha,Koraput,363,2014-15,1.04
Odisha,Koraput,363,2015-16,0.44999999999999996
Odisha,Koraput,363,2017-18,1.1900000000000002
Odisha,Koraput,363,2018-19,2.2800000000000002
Odisha,Koraput,363,2019-20,16.52
Odisha,Koraput,363,2020-21,15.629999999999999
Odisha,Koraput,363,2021-22,17.549999999999997
Odisha,Koraput,363,2022-23,25.35
Odisha,Koraput,363,2023-24,34.33
Odisha,Malkangiri,364,2015-16,0.01
Odisha,Malkangiri,364,2017-18,0.21
Odisha,Malkangiri,364,2018-19,0.04
Odisha,Malkangiri,364,2019-20,0.02
Odisha,Malkangiri,364,2021-22,0.23
Odisha,Malkangiri,364,2022-23,0.12
Odisha,Malkangiri,364,2023-24,0.78
Odisha,Mayurbhanj,365,2014-15,0.41
Odisha,Mayurbhanj,365,2015-16,0.5700000000000001
Odisha,Mayurbhanj,365,2017-18,0.31
Odisha,Mayurbhanj,365,2018-19,0.82
Odisha,Mayurbhanj,365,2019-20,2.3200000000000003
Odisha,Mayurbhanj,365,2020-21,1.28
Odisha,Mayurbhanj,365,2021-22,5.53
Odisha,Mayurbhanj,365,2022-23,6.699999999999999
Odisha,Mayurbhanj,365,2023-24,8.66
Odisha,Nabarangpur,366,2017-18,1.46
Odisha,Nabarangpur,366,2018-19,1.99
Odisha,Nabarangpur,366,2020-21,0.38
Odisha,Nabarangpur,366,2021-22,2.52
Odisha,Nabarangpur,366,2022-23,1.72
Odisha,Nabarangpur,366,2023-24,2.11
Odisha,Nayagarh,367,2014-15,0.58
Odisha,Nayagarh,367,2016-17,0.5
Odisha,Nayagarh,367,2017-18,0.02
Odisha,Nayagarh,367,2020-21,1.69
Odisha,Nayagarh,367,2021-22,2.56
Odisha,Nayagarh,367,2022-23,0.62
Odisha,Nayagarh,367,2023-24,0.49
Odisha,Nec/ Not Mentioned,Not Applicable,2014-15,193.98
Odisha,Nec/ Not Mentioned,Not Applicable,2015-16,557.88
Odisha,Nec/ Not Mentioned,Not Applicable,2016-17,315.13
Odisha,Nec/ Not Mentioned,Not Applicable,2017-18,450.62
Odisha,Nec/ Not Mentioned,Not Applicable,2018-19,458.0
Odisha,Nec/ Not Mentioned,Not Applicable,2019-20,373.8
Odisha,Nec/ Not Mentioned,Not Applicable,2020-21,345.10999999999996
Odisha,Nec/ Not Mentioned,Not Applicable,2021-22,301.84000000000003
Odisha,Nec/ Not Mentioned,Not Applicable,2022-23,253.17999999999998
Odisha,Nec/ Not Mentioned,Not Applicable,2023-24,395.07
Odisha,Nuapada,368,2014-15,0.88
Odisha,Nuapada,368,2019-20,0.3
Odisha,Nuapada,368,2020-21,0.45
Odisha,Nuapada,368,2021-22,3.32
Odisha,Nuapada,368,2022-23,0.6
Odisha,Nuapada,368,2023-24,0.51
Odisha,Pan India,Not Applicable,2022-23,0.0
Odisha,Pan India,Not Applicable,2023-24,0.02
Odisha,Puri,369,2014-15,0.03
Odisha,Puri,369,2015-16,2.3600000000000003
Odisha,Puri,369,2016-17,0.55
Odisha,Puri,369,2017-18,7.01
Odisha,Puri,369,2018-19,4.86
Odisha,Puri,369,2019-20,12.59
Odisha,Puri,369,2020-21,4.54
Odisha,Puri,369,2021-22,8.38
Odisha,Puri,369,2022-23,12.6
Odisha,Puri,369,2023-24,10.26
Odisha,Rayagada,370,2015-16,0.2
Odisha,Rayagada,370,2016-17,0.67
Odisha,Rayagada,370,2017-18,1.4300000000000002
Odisha,Rayagada,370,2018-19,2.26
Odisha,Rayagada,370,2019-20,3.9799999999999995
Odisha,Rayagada,370,2020-21,5.390000000000001
Odisha,Rayagada,370,2021-22,11.86
Odisha,Rayagada,370,2022-23,9.84
Odisha,Rayagada,370,2023-24,13.71
Odisha,Sambalpur,371,2014-15,16.2
Odisha,Sambalpur,371,2015-16,2.02
Odisha,Sambalpur,371,2016-17,0.22000000000000003
Odisha,Sambalpur,371,2017-18,0.43
Odisha,Sambalpur,371,2018-19,0.47
Odisha,Sambalpur,371,2019-20,0.42000000000000004
Odisha,Sambalpur,371,2020-21,0.4
Odisha,Sambalpur,371,2021-22,10.190000000000001
Odisha,Sambalpur,371,2022-23,29.919999999999998
Odisha,Sambalpur,371,2023-24,8.56
Odisha,Sonepur,372,2015-16,0.01
Odisha,Sonepur,372,2021-22,0.19
Odisha,Sonepur,372,2022-23,0.02
Odisha,Sonepur,372,2023-24,1.18
Odisha,Sundargarh,373,2014-15,0.5
Odisha,Sundargarh,373,2016-17,0.8
Odisha,Sundargarh,373,2017-18,0.33
Odisha,Sundargarh,373,2018-19,4.44
Odisha,Sundargarh,373,2019-20,14.600000000000001
Odisha,Sundargarh,373,2020-21,8.12
Odisha,Sundargarh,373,2021-22,75.15
Odisha,Sundargarh,373,2022-23,110.63000000000001
Odisha,Sundargarh,373,2023-24,35.74
Puducherry,Karaikal,598,2014-15,0.0
Puducherry,Karaikal,598,2015-16,0.17
Puducherry,Karaikal,598,2016-17,0.22
Puducherry,Karaikal,598,2017-18,0.07
Puducherry,Karaikal,598,2018-19,0.08
Puducherry,Karaikal,598,2019-20,0.41000000000000003
Puducherry,Karaikal,598,2020-21,0.23
Puducherry,Karaikal,598,2021-22,0.5700000000000001
Puducherry,Karaikal,598,2022-23,1.08
Puducherry,Karaikal,598,2023-24,0.23
Puducherry,Nec/ Not Mentioned,Not Applicable,2014-15,1.7600000000000002
Puducherry,Nec/ Not Mentioned,Not Applicable,2015-16,2.23
Puducherry,Nec/ Not Mentioned,Not Applicable,2016-17,5.68
Puducherry,Nec/ Not Mentioned,Not Applicable,2017-18,4.21
Puducherry,Nec/ Not Mentioned,Not Applicable,2018-19,7.64
Puducherry,Nec/ Not Mentioned,Not Applicable,2019-20,3.73
Puducherry,Nec/ Not Mentioned,Not Applicable,2020-21,2.7199999999999998
Puducherry,Nec/ Not Mentioned,Not Applicable,2021-22,0.2
Puducherry,Nec/ Not Mentioned,Not Applicable,2022-23,0.35
Puducherry,Nec/ Not Mentioned,Not Applicable,2023-24,0.03
Puducherry,Puducherry,600,2014-15,0.39
Puducherry,Puducherry,600,2015-16,0.83
Puducherry,Puducherry,600,2016-17,1.2000000000000002
Puducherry,Puducherry,600,2017-18,0.07
Puducherry,Puducherry,600,2018-19,1.96
Puducherry,Puducherry,600,2019-20,4.42
Puducherry,Puducherry,600,2020-21,8.06
Puducherry,Puducherry,600,2021-22,7.64
Puducherry,Puducherry,600,2022-23,12.35
Puducherry,Puducherry,600,2023-24,31.419999999999998
Punjab,Amritsar,27,2014-15,1.32
Punjab,Amritsar,27,2015-16,2.07
Punjab,Amritsar,27,2016-17,2.49
Punjab,Amritsar,27,2017-18,2.3
Punjab,Amritsar,27,2018-19,5.43
Punjab,Amritsar,27,2019-20,5.4399999999999995
Punjab,Amritsar,27,2020-21,4.44
Punjab,Amritsar,27,2021-22,14.180000000000001
Punjab,Amritsar,27,2022-23,17.619999999999997
Punjab,Amritsar,27,2023-24,17.84
Punjab,Barnala,605,2014-15,1.09
Punjab,Barnala,605,2015-16,0.15000000000000002
Punjab,Barnala,605,2016-17,2.75
Punjab,Barnala,605,2017-18,4.72
Punjab,Barnala,605,2018-19,4.77
Punjab,Barnala,605,2019-20,6.58
Punjab,Barnala,605,2020-21,3.3700000000000006
Punjab,Bathinda,28,2014-15,0.16999999999999998
Punjab,Bathinda,28,2015-16,0.3
Punjab,Bathinda,28,2016-17,0.8300000000000001
Punjab,Bathinda,28,2017-18,0.14
Punjab,Bathinda,28,2018-19,1.85
Punjab,Bathinda,28,2019-20,1.9700000000000002
Punjab,Bathinda,28,2020-21,3.78
Punjab,Bathinda,28,2021-22,7.390000000000001
Punjab,Bathinda,28,2022-23,25.02
Punjab,Bathinda,28,2023-24,38.76
Punjab,Faridkot,29,2019-20,0.52
Punjab,Faridkot,29,2021-22,0.06
Punjab,Faridkot,29,2022-23,0.07
Punjab,Faridkot,29,2023-24,1.3199999999999998
Punjab,Fatehgarh Sahib,30,2016-17,0.02
Punjab,Fatehgarh Sahib,30,2018-19,0.09999999999999999
Punjab,Fatehgarh Sahib,30,2019-20,2.2199999999999998
Punjab,Fatehgarh Sahib,30,2020-21,0.26
Punjab,Fatehgarh Sahib,30,2021-22,0.91
Punjab,Fatehgarh Sahib,30,2022-23,2.38
Punjab,Fatehgarh Sahib,30,2023-24,4.03
Punjab,Fazilka,651,2015-16,0.0
Punjab,Fazilka,651,2020-21,1.42
Punjab,Fazilka,651,2021-22,0.07
Punjab,Ferozepur,31,2015-16,0.2
Punjab,Ferozepur,31,2016-17,2.3099999999999996
Punjab,Ferozepur,31,2018-19,2.05
Punjab,Ferozepur,31,2019-20,0.15000000000000002
Punjab,Ferozepur,31,2020-21,0.67
Punjab,Ferozepur,31,2021-22,5.81
Punjab,Ferozepur,31,2022-23,6.34
Punjab,Ferozepur,31,2023-24,2.78
Punjab,Gurdaspur,32,2014-15,0.12
Punjab,Gurdaspur,32,2015-16,0.02
Punjab,Gurdaspur,32,2016-17,0.0
Punjab,Gurdaspur,32,2020-21,0.19
Punjab,Gurdaspur,32,2021-22,1.32
Punjab,Gurdaspur,32,2022-23,3.41
Punjab,Gurdaspur,32,2023-24,2.96
Punjab,Hoshiarpur,33,2014-15,0.39999999999999997
Punjab,Hoshiarpur,33,2015-16,3.3000000000000003
Punjab,Hoshiarpur,33,2016-17,2.81
Punjab,Hoshiarpur,33,2017-18,2.37
Punjab,Hoshiarpur,33,2018-19,8.26
Punjab,Hoshiarpur,33,2019-20,11.43
Punjab,Hoshiarpur,33,2020-21,15.56
Punjab,Hoshiarpur,33,2021-22,10.6
Punjab,Hoshiarpur,33,2022-23,8.76
Punjab,Hoshiarpur,33,2023-24,19.34
Punjab,Jalandhar,34,2014-15,0.65
Punjab,Jalandhar,34,2015-16,0.6699999999999999
Punjab,Jalandhar,34,2016-17,0.64
Punjab,Jalandhar,34,2017-18,0.44
Punjab,Jalandhar,34,2018-19,1.7599999999999998
Punjab,Jalandhar,34,2019-20,2.78
Punjab,Jalandhar,34,2020-21,2.5500000000000003
Punjab,Jalandhar,34,2021-22,4.92
Punjab,Jalandhar,34,2022-23,8.15
Punjab,Jalandhar,34,2023-24,11.120000000000001
Punjab,Kapurthala,35,2014-15,0.42000000000000004
Punjab,Kapurthala,35,2015-16,0.62
Punjab,Kapurthala,35,2016-17,0.6
Punjab,Kapurthala,35,2017-18,0.72
Punjab,Kapurthala,35,2018-19,1.05
Punjab,Kapurthala,35,2019-20,0.8400000000000001
Punjab,Kapurthala,35,2020-21,0.65
Punjab,Kapurthala,35,2021-22,5.17
Punjab,Kapurthala,35,2022-23,4.739999999999999
Punjab,Kapurthala,35,2023-24,6.78
Punjab,Ludhiana,36,2014-15,7.790000000000001
Punjab,Ludhiana,36,2015-16,50.870000000000005
Punjab,Ludhiana,36,2016-17,8.55
Punjab,Ludhiana,36,2017-18,3.97
Punjab,Ludhiana,36,2018-19,27.57
Punjab,Ludhiana,36,2019-20,31.26
Punjab,Ludhiana,36,2020-21,37.64
Punjab,Ludhiana,36,2021-22,45.35
Punjab,Ludhiana,36,2022-23,66.83
Punjab,Ludhiana,36,2023-24,64.96
Punjab,Malerkotla,737,2022-23,0.09
Punjab,Malerkotla,737,2023-24,0.1
Punjab,Mansa,37,2014-15,1.98
Punjab,Mansa,37,2016-17,0.0
Punjab,Mansa,37,2017-18,12.959999999999999
Punjab,Mansa,37,2020-21,2.64
Punjab,Mansa,37,2021-22,3.5300000000000002
Punjab,Mansa,37,2022-23,3.79
Punjab,Mansa,37,2023-24,1.02
Punjab,Moga,38,2014-15,0.04
Punjab,Moga,38,2015-16,0.04
Punjab,Moga,38,2016-17,0.06
Punjab,Moga,38,2017-18,0.16
Punjab,Moga,38,2018-19,1.18
Punjab,Moga,38,2019-20,1.22
Punjab,Moga,38,2020-21,1.22
Punjab,Moga,38,2021-22,1.13
Punjab,Moga,38,2022-23,1.7000000000000002
Punjab,Moga,38,2023-24,2.71
Punjab,Nec/ Not Mentioned,Not Applicable,2014-15,39.71
Punjab,Nec/ Not Mentioned,Not Applicable,2015-16,27.46
Punjab,Nec/ Not Mentioned,Not Applicable,2016-17,47.61
Punjab,Nec/ Not Mentioned,Not Applicable,2017-18,77.42999999999999
Punjab,Nec/ Not Mentioned,Not Applicable,2018-19,97.86
Punjab,Nec/ Not Mentioned,Not Applicable,2019-20,91.34
Punjab,Nec/ Not Mentioned,Not Applicable,2020-21,48.51
Punjab,Nec/ Not Mentioned,Not Applicable,2021-22,22.01
Punjab,Nec/ Not Mentioned,Not Applicable,2022-23,23.669999999999998
Punjab,Nec/ Not Mentioned,Not Applicable,2023-24,39.59
Punjab,Pan India,Not Applicable,2022-23,0.0
Punjab,Pan India,Not Applicable,2023-24,0.14
Punjab,Pathankot,662,2018-19,0.3
Punjab,Pathankot,662,2019-20,0.23
Punjab,Pathankot,662,2020-21,0.5700000000000001
Punjab,Patiala,41,2014-15,0.31
Punjab,Patiala,41,2015-16,0.32
Punjab,Patiala,41,2016-17,1.0699999999999998
Punjab,Patiala,41,2017-18,4.89
Punjab,Patiala,41,2018-19,4.0
Punjab,Patiala,41,2019-20,5.1000000000000005
Punjab,Patiala,41,2020-21,4.409999999999999
Punjab,Patiala,41,2021-22,7.17
Punjab,Patiala,41,2022-23,9.459999999999999
Punjab,Patiala,41,2023-24,11.14
Punjab,Rupnagar,42,2019-20,0.44999999999999996
Punjab,Rupnagar,42,2020-21,0.87
Punjab,Rupnagar,42,2021-22,2.56
Punjab,Rupnagar,42,2022-23,1.7600000000000002
Punjab,Rupnagar,42,2023-24,5.09
Punjab,S.A.S Nagar,608,2014-15,2.8900000000000006
Punjab,S.A.S Nagar,608,2015-16,0.25
Punjab,S.A.S Nagar,608,2016-17,1.1099999999999999
Punjab,S.A.S Nagar,608,2017-18,1.57
Punjab,S.A.S Nagar,608,2018-19,2.89
Punjab,S.A.S Nagar,608,2019-20,5.619999999999999
Punjab,S.A.S Nagar,608,2020-21,17.8
Punjab,S.A.S Nagar,608,2021-22,37.2
Punjab,S.A.S Nagar,608,2022-23,54.21000000000001
Punjab,S.A.S Nagar,608,2023-24,63.28
Punjab,Sangrur,43,2014-15,0.21
Punjab,Sangrur,43,2015-16,0.81
Punjab,Sangrur,43,2016-17,2.25
Punjab,Sangrur,43,2017-18,3.1
Punjab,Sangrur,43,2018-19,1.87
Punjab,Sangrur,43,2019-20,1.32
Punjab,Sangrur,43,2020-21,5.42
Punjab,Sangrur,43,2021-22,9.34
Punjab,Sangrur,43,2022-23,14.24
Punjab,Sangrur,43,2023-24,10.66
Punjab,Shahid Bhagat Singh Nagar,40,2019-20,0.53
Punjab,Shahid Bhagat Singh Nagar,40,2020-21,0.52
Punjab,Shahid Bhagat Singh Nagar,40,2021-22,1.52
Punjab,Shahid Bhagat Singh Nagar,40,2022-23,3.33
Punjab,Shahid Bhagat Singh Nagar,40,2023-24,3.3
Punjab,Sri Muktsar Sahib,39,2014-15,0.45
Punjab,Sri Muktsar Sahib,39,2015-16,1.05
Punjab,Sri Muktsar Sahib,39,2016-17,0.0
Punjab,Sri Muktsar Sahib,39,2017-18,0.13
Punjab,Sri Muktsar Sahib,39,2018-19,0.13
Punjab,Sri Muktsar Sahib,39,2019-20,1.6400000000000001
Punjab,Sri Muktsar Sahib,39,2020-21,0.01
Punjab,Sri Muktsar Sahib,39,2021-22,2.4799999999999995
Punjab,Sri Muktsar Sahib,39,2022-23,3.8799999999999994
Punjab,Sri Muktsar Sahib,39,2023-24,3.4899999999999998
Punjab,Tarn Taran,609,2016-17,0.02
Punjab,Tarn Taran,609,2019-20,0.14
Punjab,Tarn Taran,609,2020-21,0.1
Punjab,Tarn Taran,609,2021-22,0.43
Rajasthan,Ajmer,86,2014-15,30.67
Rajasthan,Ajmer,86,2015-16,24.55
Rajasthan,Ajmer,86,2016-17,5.41
Rajasthan,Ajmer,86,2017-18,6.220000000000001
Rajasthan,Ajmer,86,2018-19,12.719999999999999
Rajasthan,Ajmer,86,2019-20,13.79
Rajasthan,Ajmer,86,2020-21,4.35
Rajasthan,Ajmer,86,2021-22,9.280000000000001
Rajasthan,Ajmer,86,2022-23,10.620000000000001
Rajasthan,Ajmer,86,2023-24,87.23
Rajasthan,Alwar,87,2014-15,9.09
Rajasthan,Alwar,87,2015-16,18.14
Rajasthan,Alwar,87,2016-17,22.1
Rajasthan,Alwar,87,2017-18,23.439999999999998
Rajasthan,Alwar,87,2018-19,15.96
Rajasthan,Alwar,87,2019-20,20.270000000000003
Rajasthan,Alwar,87,2020-21,47.03
Rajasthan,Alwar,87,2021-22,54.23
Rajasthan,Alwar,87,2022-23,61.76
Rajasthan,Alwar,87,2023-24,69.58
Rajasthan,Banswara,88,2014-15,0.21000000000000002
Rajasthan,Banswara,88,2015-16,2.58
Rajasthan,Banswara,88,2016-17,0.78
Rajasthan,Banswara,88,2017-18,4.319999999999999
Rajasthan,Banswara,88,2018-19,4.0
Rajasthan,Banswara,88,2019-20,2.8
Rajasthan,Banswara,88,2020-21,2.1
Rajasthan,Banswara,88,2021-22,1.4200000000000002
Rajasthan,Banswara,88,2022-23,5.49
Rajasthan,Banswara,88,2023-24,7.34
Rajasthan,Baran,89,2014-15,2.32
Rajasthan,Baran,89,2015-16,0.1
Rajasthan,Baran,89,2016-17,2.65
Rajasthan,Baran,89,2017-18,1.74
Rajasthan,Baran,89,2018-19,1.83
Rajasthan,Baran,89,2019-20,5.83
Rajasthan,Baran,89,2020-21,6.159999999999999
Rajasthan,Baran,89,2021-22,6.22
Rajasthan,Baran,89,2022-23,10.53
Rajasthan,Baran,89,2023-24,15.51
Rajasthan,Barmer,90,2014-15,4.66
Rajasthan,Barmer,90,2015-16,16.47
Rajasthan,Barmer,90,2016-17,8.95
Rajasthan,Barmer,90,2017-18,8.41
Rajasthan,Barmer,90,2018-19,6.8
Rajasthan,Barmer,90,2019-20,11.58
Rajasthan,Barmer,90,2020-21,15.78
Rajasthan,Barmer,90,2021-22,11.34
Rajasthan,Barmer,90,2022-23,12.43
Rajasthan,Barmer,90,2023-24,12.09
Rajasthan,Bharatpur,91,2014-15,0.52
Rajasthan,Bharatpur,91,2015-16,0.8400000000000001
Rajasthan,Bharatpur,91,2016-17,0.85
Rajasthan,Bharatpur,91,2017-18,0.29
Rajasthan,Bharatpur,91,2018-19,6.02
Rajasthan,Bharatpur,91,2019-20,2.97
Rajasthan,Bharatpur,91,2020-21,17.15
Rajasthan,Bharatpur,91,2021-22,4.95
Rajasthan,Bharatpur,91,2022-23,18.03
Rajasthan,Bharatpur,91,2023-24,15.58
Rajasthan,Bhilwara,92,2014-15,7.9799999999999995
Rajasthan,Bhilwara,92,2015-16,6.95
Rajasthan,Bhilwara,92,2016-17,2.14
Rajasthan,Bhilwara,92,2017-18,10.24
Rajasthan,Bhilwara,92,2018-19,12.64
Rajasthan,Bhilwara,92,2019-20,16.7
Rajasthan,Bhilwara,92,2020-21,7.06
Rajasthan,Bhilwara,92,2021-22,41.14
Rajasthan,Bhilwara,92,2022-23,82.67
Rajasthan,Bhilwara,92,2023-24,44.12
Rajasthan,Bikaner,93,2014-15,1.22
Rajasthan,Bikaner,93,2015-16,3.71
Rajasthan,Bikaner,93,2016-17,2.64
Rajasthan,Bikaner,93,2017-18,0.53
Rajasthan,Bikaner,93,2018-19,2.69
Rajasthan,Bikaner,93,2019-20,3.83
Rajasthan,Bikaner,93,2020-21,4.55
Rajasthan,Bikaner,93,2021-22,15.48
Rajasthan,Bikaner,93,2022-23,23.38
Rajasthan,Bikaner,93,2023-24,20.740000000000002
Rajasthan,Bundi,94,2014-15,0.02
Rajasthan,Bundi,94,2015-16,0.04
Rajasthan,Bundi,94,2018-19,0.13
Rajasthan,Bundi,94,2019-20,0.09
Rajasthan,Bundi,94,2020-21,0.060000000000000005
Rajasthan,Bundi,94,2021-22,0.42
Rajasthan,Bundi,94,2022-23,0.73
Rajasthan,Bundi,94,2023-24,3.3499999999999996
Rajasthan,Chittorgarh,95,2014-15,5.22
Rajasthan,Chittorgarh,95,2015-16,5.1
Rajasthan,Chittorgarh,95,2016-17,2.46
Rajasthan,Chittorgarh,95,2017-18,0.09
Rajasthan,Chittorgarh,95,2018-19,23.430000000000003
Rajasthan,Chittorgarh,95,2019-20,3.64
Rajasthan,Chittorgarh,95,2020-21,5.720000000000001
Rajasthan,Chittorgarh,95,2021-22,22.07
Rajasthan,Chittorgarh,95,2022-23,7.52
Rajasthan,Chittorgarh,95,2023-24,13.86
Rajasthan,Churu,96,2014-15,0.19
Rajasthan,Churu,96,2015-16,0.5
Rajasthan,Churu,96,2016-17,1.79
Rajasthan,Churu,96,2017-18,1.09
Rajasthan,Churu,96,2018-19,3.84
Rajasthan,Churu,96,2019-20,7.46
Rajasthan,Churu,96,2020-21,1.86
Rajasthan,Churu,96,2021-22,2.93
Rajasthan,Churu,96,2022-23,7.989999999999999
Rajasthan,Churu,96,2023-24,16.46
Rajasthan,Dausa,97,2017-18,0.14
Rajasthan,Dausa,97,2018-19,0.65
Rajasthan,Dausa,97,2019-20,2.41
Rajasthan,Dausa,97,2020-21,3.55
Rajasthan,Dausa,97,2021-22,4.4799999999999995
Rajasthan,Dausa,97,2022-23,3.0
Rajasthan,Dausa,97,2023-24,2.1300000000000003
Rajasthan,Dholpur,98,2015-16,0.18
Rajasthan,Dholpur,98,2016-17,0.1
Rajasthan,Dholpur,98,2017-18,0.03
Rajasthan,Dholpur,98,2018-19,0.29
Rajasthan,Dholpur,98,2019-20,0.52
Rajasthan,Dholpur,98,2020-21,2.8600000000000003
Rajasthan,Dholpur,98,2021-22,3.3699999999999997
Rajasthan,Dholpur,98,2022-23,1.71
Rajasthan,Dholpur,98,2023-24,4.51
Rajasthan,Didwana-Kuchaman,768,2022-23,0.29
Rajasthan,Didwana-Kuchaman,768,2023-24,0.05
Rajasthan,Dungarpur,99,2015-16,2.42
Rajasthan,Dungarpur,99,2016-17,1.4600000000000002
Rajasthan,Dungarpur,99,2019-20,2.52
Rajasthan,Dungarpur,99,2020-21,2.51
Rajasthan,Dungarpur,99,2021-22,4.02
Rajasthan,Dungarpur,99,2022-23,11.180000000000001
Rajasthan,Dungarpur,99,2023-24,14.040000000000001
Rajasthan,Ganganagar,100,2017-18,0.04
Rajasthan,Ganganagar,100,2019-20,0.53
Rajasthan,Ganganagar,100,2020-21,0.78
Rajasthan,Ganganagar,100,2021-22,1.04
Rajasthan,Ganganagar,100,2022-23,1.81
Rajasthan,Ganganagar,100,2023-24,2.5500000000000003
Rajasthan,Hanumangarh,101,2014-15,0.02
Rajasthan,Hanumangarh,101,2017-18,0.01
Rajasthan,Hanumangarh,101,2020-21,0.060000000000000005
Rajasthan,Hanumangarh,101,2021-22,0.31
Rajasthan,Hanumangarh,101,2022-23,0.5
Rajasthan,Hanumangarh,101,2023-24,1.6400000000000001
Rajasthan,Jaipur,102,2014-15,14.459999999999999
Rajasthan,Jaipur,102,2015-16,30.970000000000002
Rajasthan,Jaipur,102,2016-17,28.150000000000002
Rajasthan,Jaipur,102,2017-18,36.89
Rajasthan,Jaipur,102,2018-19,40.49
Rajasthan,Jaipur,102,2019-20,88.77
Rajasthan,Jaipur,102,2020-21,53.97
Rajasthan,Jaipur,102,2021-22,105.82000000000001
Rajasthan,Jaipur,102,2022-23,169.91
Rajasthan,Jaipur,102,2023-24,228.73000000000002
Rajasthan,Jaisalmer,103,2014-15,0.99
Rajasthan,Jaisalmer,103,2015-16,3.96
Rajasthan,Jaisalmer,103,2016-17,0.6
Rajasthan,Jaisalmer,103,2017-18,1.5499999999999998
Rajasthan,Jaisalmer,103,2018-19,0.04
Rajasthan,Jaisalmer,103,2019-20,3.59
Rajasthan,Jaisalmer,103,2020-21,4.3
Rajasthan,Jaisalmer,103,2021-22,5.5
Rajasthan,Jaisalmer,103,2022-23,8.73
Rajasthan,Jaisalmer,103,2023-24,27.38
Rajasthan,Jalore,104,2014-15,0.08
Rajasthan,Jalore,104,2015-16,0.96
Rajasthan,Jalore,104,2016-17,0.5
Rajasthan,Jalore,104,2017-18,0.67
Rajasthan,Jalore,104,2018-19,10.01
Rajasthan,Jalore,104,2019-20,2.9
Rajasthan,Jalore,104,2020-21,6.34
Rajasthan,Jalore,104,2021-22,7.47
Rajasthan,Jalore,104,2022-23,47.75
Rajasthan,Jalore,104,2023-24,12.74
Rajasthan,Jhalawar,105,2014-15,1.3
Rajasthan,Jhalawar,105,2015-16,4.85
Rajasthan,Jhalawar,105,2016-17,3.3
Rajasthan,Jhalawar,105,2017-18,0.97
Rajasthan,Jhalawar,105,2018-19,2.17
Rajasthan,Jhalawar,105,2019-20,1.07
Rajasthan,Jhalawar,105,2020-21,2.4000000000000004
Rajasthan,Jhalawar,105,2021-22,3.55
Rajasthan,Jhalawar,105,2022-23,2.8
Rajasthan,Jhalawar,105,2023-24,3.88
Rajasthan,Jhunjhunu,106,2014-15,6.05
Rajasthan,Jhunjhunu,106,2015-16,5.72
Rajasthan,Jhunjhunu,106,2016-17,2.5700000000000003
Rajasthan,Jhunjhunu,106,2017-18,2.24
Rajasthan,Jhunjhunu,106,2018-19,4.6499999999999995
Rajasthan,Jhunjhunu,106,2019-20,4.24
Rajasthan,Jhunjhunu,106,2020-21,5.52
Rajasthan,Jhunjhunu,106,2021-22,7.18
Rajasthan,Jhunjhunu,106,2022-23,13.459999999999999
